BookYear,WeathDate,WeathTime,NestArea,CurrentTemp,MinTemp,MaxTemp,MinWind,AvgWind,MaxWind,WindDirection,CloudCover,CloudThickness,Precipitation,BoatCount,Comment,EntryBy,EntryDate,ModBy,ModDate,WeatherSeq,FieldEntry
1984,1984-11-12,07:00:00,,,4,21,0.4,,0.9,,0,,,,,,,,,234,
1984,1984-11-13,07:00:00,,,11,22,4.5,,7.2,SSW,0,,,,,,,,,235,
1984,1984-11-14,07:00:00,,,5,20,0.4,,0.9,NW ,0,,,,,,,,,236,
1984,1984-11-15,07:00:00,,,10,21,2.7,,4.5,W  ,0,,,,,,,,,237,
1984,1984-11-16,07:30:00,,,8,26,2.7,,4,WSW,4,,,,General Comments:  SCATTERED CLDS                     ,,,,,238,
1984,1984-11-17,07:00:00,,,8,21,2.2,,4,NW ,0,,,,,,,,,239,
1984,1984-11-18,07:00:00,,,9,23,1.8,,3.1,W  ,0,,,,,,,,,240,
1984,1984-11-19,06:30:00,,,7,29,0.4,,0.9,,2,THIN    ,,,"General Comments:  VAR WIND,HIGH,THIN CLDS            ",,,,,241,
1984,1984-11-20,06:45:00,,,11,27,1.3,,3.1,NW ,0,,,,,,,,,242,
1984,1984-11-21,06:30:00,,,16,,5.4,,8,W  ,1,,,,"General Comments:  HIGH CLDS, THERM SHADED BY BUSH    ",,,,,243,
1984,1984-11-22,06:30:00,,,12,28,2.2,,4,W  ,0,,,,,,,,,244,
1984,1984-11-23,06:45:00,,,11,29,2.2,,4.5,W  ,0,,,,,,,,,245,
1984,1984-11-24,06:30:00,,,13,29,2.7,,5.4,W  ,0,,,,,,,,,246,
1984,1984-11-25,07:00:00,,,14,24,6.3,,8.9,W  ,1,,,,General Comments:  HIGH CLDS TO NW                    ,,,,,247,
1984,1984-11-26,07:00:00,,,6,27,1.8,,3.6,WSW,0,,8,,,,,,,248,
1984,1984-11-27,06:25:00,,,16,32,1.8,,4,WSW,1,,,,,,,,,249,
1984,1984-11-28,07:00:00,,,15,36,0.9,,1.8,SW ,8,THICK   ,,,"General Comments:  HIGH, THICK CLOUDS                 ",,,,,250,
1984,1984-11-29,07:45:00,,,14,36,1.3,,2.2,W  ,8,,,,General Comments:  HIGH CLOUDS                        ,,,,,251,
1984,1984-11-30,06:30:00,,,8,27,3.6,,4.5,W  ,1,,,,General Comments:  HAILED FOR 1 MIN                   ,,,,,252,
1984,1984-12-01,08:10:00,,,10,31,10.7,,12.5,W  ,3,,,,General Comments:  TRACE OF RAIN                      ,,,,,253,
1984,1984-12-02,07:55:00,,,6,20,2.7,,6.3,WSW,0,,,,,,,,,254,
1984,1984-12-03,07:40:00,,,15,29,4.5,,8.9,W  ,8,,,,,,,,,255,
1984,1984-12-04,07:50:00,,,15,29,1.3,,2.7,NNE,1,,,,,,,,,256,
1984,1984-12-05,08:20:00,,,10,29,4.5,,8.9,W  ,0,,,,,,,,,257,
1984,1984-12-06,07:50:00,,,7,26,2.2,,4,WSW,1,,,,General Comments:  SLEET & SOME RAIN                  ,,,,,258,
1984,1984-12-07,07:05:00,,,10,31,1.8,,3.1,N  ,1,,13,,General Comments:  SLEET & RAIN                       ,,,,,259,
1984,1984-12-08,07:20:00,,,12,23,2.2,,3.6,WSW,1,,,,,,,,,260,
1984,1984-12-09,07:00:00,,,12,28,3.1,,4.9,WSW,1,,,,General Comments:  HIGH CLDS TO NE                    ,,,,,261,
1984,1984-12-10,06:45:00,,,6,24,1.8,,2.2,W  ,5,THIN    ,,,"General Comments:  HIGH,THIN,SCATTERED CLOUDS         ",,,,,262,
1984,1984-12-11,07:00:00,,,12,26,3.6,,6.3,W  ,6,,,,"General Comments:  SCATTERED, HIGH CLDS               ",,,,,263,
1984,1984-12-12,07:45:00,,,11,27,3.6,,8,SW ,7,,2,,"General Comments:  BIG,DARK CLDS                      ",,,,,264,
1984,1984-12-13,07:30:00,,,8,20,7.2,,11.6,SW ,8,,2,,General Comments:  FAST-MOVING HIGH & LOW CLDS        ,,,,,265,
1984,1984-12-14,08:30:00,,,9,18,7.2,,10.7,SW ,7,,,,General Comments:  TRACE OF RAIN                      ,,,,,266,
1984,1984-12-15,08:00:00,,,11,21,4.5,,8.9,SW ,5,,,,General Comments:  LOW CLDS                           ,,,,,267,
1984,1984-12-16,07:15:00,,,9,19,2.7,,3.6,SW ,8,THICK   ,,,"General Comments:  MISTING, LOW,THICK CLDS            ",,,,,268,
1984,1984-12-17,07:15:00,,,11,19,2.7,,4.5,SSW,8,,,,General Comments:  VERY LIGHT DRIZZLE                 ,,,,,269,
1984,1984-12-18,07:30:00,,,11,19,1.3,,2.7,NNW,8,,,,General Comments:  SOLID CLDS                         ,,,,,270,
1984,1984-12-19,07:00:00,,,11,22,1.3,,2.2,NNW,3,,,,General Comments:  SCATTERED LOW & HIGH CLDS          ,,,,,271,
1984,1984-12-20,07:15:00,,,7,23,0.9,,1.8,NNW,7,THIN    ,,,"General Comments:  LOW,THIN CLDS                      ",,,,,272,
1984,1984-12-21,07:45:00,,,10,22,0.9,,2.2,SE ,8,,,,"General Comments:  MIST,LOW CLDS & FOG                ",,,,,273,
1984,1984-12-22,08:30:00,,,11,19,1.3,,3.6,NNE,8,,,,General Comments:  LOW CLDS                           ,,,,,274,
1984,1984-12-23,06:30:00,,,12,22,2.2,,4.5,N  ,6,,,,,,,,,275,
1984,1984-12-24,07:45:00,,,13,24,1.8,,3.6,NNW,0,,,,,,,,,276,
1984,1984-12-25,08:00:00,,,11,27,2.2,,4,S  ,4,,,,General Comments:  SCATTERED LOW & HIGH CLDS          ,,,,,277,
1984,1984-12-26,06:45:00,,,5,21,,,,,4,,,,,,,,,278,
1984,1984-12-27,08:00:00,,,13,23,0.4,,0.9,NW ,0,,,,,,,,,279,
1984,1984-12-28,06:45:00,,,14,30,0.4,,0.9,NW ,0,,,,,,,,,280,
1984,1984-12-29,07:00:00,,,16,32,2.2,,4.9,WSW,4,,,,General Comments:  HIGH CLDS                          ,,,,,281,
1984,1984-12-30,10:30:00,,,22,32,2.7,,4.5,SW ,0,,,,,,,,,282,
1984,1984-12-31,06:00:00,,,12,34,2.7,,5.4,W  ,0,,,,,,,,,283,
1984,1985-01-01,06:45:00,,,10,26,,,,,6,,,,"General Comments:  HIGH CLDS,CLR TO W & SW            ",,,,,284,
1984,1985-01-02,06:45:00,,,15,28,,,0.4,,0,,,,General Comments:  VAR WINDS                          ,,,,,285,
1984,1985-01-03,07:15:00,,19,15,29,1.8,,2.7,NW ,7,,,,,,,,,286,
1984,1985-01-04,07:00:00,,16,15,28,2.7,,4.5,SSW,6,,9,,General Comments:  RAIN FROM YESTERDAY'S THUNDERSTORM ,,,,,287,
1984,1985-01-05,07:00:00,,20,11,23,2.2,,4.5,W  ,0,,,,,,,,,288,
1984,1985-01-06,07:00:00,,22,20,37,0.9,,2.2,N  ,1,,,,General Comments:  SUN MUST HAVE HIT THERM            ,,,,,289,
1984,1985-01-07,06:15:00,,21,15,41,1.8,,3.6,W  ,0,,,,General Comments:  SUN MUST HAVE HIT THERM            ,,,,,290,
1984,1985-01-08,07:00:00,,16,16,26,0.9,,1.8,NNW,3,,,,General Comments:  HIGH CLDS MOSTLY TO SE             ,,,,,291,
1984,1985-01-09,06:45:00,,23,16,43,2.7,,3.6,SW ,0,,,,,,,,,292,
1984,1985-01-10,06:45:00,,20,18,29,2.2,,4,SW ,7,,,,General Comments:  HIGH CLDS                          ,,,,,293,
1984,1985-01-11,07:15:00,,24,23,29,4.5,,5.8,SW ,0,,,,,,,,,294,
1984,1985-01-12,06:30:00,,22,20,28,0.4,,0.9,N  ,3,THIN    ,,,General Comments:  HIGH VERY THIN CLDS                ,,,,,295,
1984,1985-01-13,06:30:00,,17,16,27,2.2,,4,N  ,3,THIN    ,,,General Comments:  LOW & HIGH THIN CLDS               ,,,,,296,
1984,1985-01-14,08:15:00,,24,16,25,0.9,,2.2,N  ,5,,7,,General Comments:  RAIN FROM THUNDERSTORMS ON 13TH    ,,,,,297,
1984,1985-01-15,07:00:00,,19,19,33,4.5,,8.9,SW ,0,,1,,,,,,,298,
1984,1985-01-16,06:45:00,,18,15,26,2.2,,4,W  ,5,,,,"General Comments:  HIGH CLDS TO N,E & SE              ",,,,,299,
1984,1985-01-17,07:00:00,,23,19,37,2.2,,4.5,NW ,5,,,,General Comments:  HIGH CLDS                          ,,,,,300,
1984,1985-01-18,06:45:00,,18,16,33,0.4,,0.9,N  ,6,,,,,,,,,301,
1984,1985-01-19,06:45:00,,19,14,41,0.9,,2.7,WNW,3,,,,,,,,,302,
1984,1985-01-20,06:45:00,,16,15,34,3.6,,5.4,W  ,1,,,,General Comments:  LITTLE SMALL CLOUDS TO E           ,,,,,303,
1984,1985-01-21,07:30:00,,16,9,26,0.9,,1.3,NW ,0,,,,,,,,,304,
1984,1985-01-22,07:15:00,,17,16,25,1.8,,3.6,N  ,8,,,,,,,,,305,
1984,1985-01-23,06:45:00,,16,14,25,0.9,,1.8,NNW,0,,,,,,,,,306,
1984,1985-01-24,06:45:00,,19,16,26,1.3,,2.2,NNW,4,,,,General Comments:  HIGH CLDS SCATTERED                ,,,,,307,
1984,1985-01-25,07:15:00,,17,14,32,2.7,,4.9,SW ,0,,3,,,,,,,308,
1984,1985-01-26,07:15:00,,16,11,25,0.4,,0.9,NW ,6,THIN    ,,,General Comments:  THIN HIGH CLDS                     ,,,,,309,
1984,1985-01-27,07:45:00,,20,10,29,0.4,,0.9,,1,,,,"General Comments:  VAR WIND, CLODS TO SE              ",,,,,310,
1984,1985-01-28,06:45:00,,17,16,28,0.9,,3.6,N  ,7,,,,General Comments:  LOW CLDS MOVING QUICKLY FROM N     ,,,,,311,
1984,1985-01-29,07:00:00,,17,15,23,0.9,,2.7,N  ,8,,,,General Comments:  LOW CLDS                           ,,,,,312,
1984,1985-01-30,06:45:00,,16,16,23,1.8,,3.6,SE ,8,THICK   ,11,,"General Comments:  STEADY, MOD RAIN,HEAVY CLDS        ",,,,,313,
1984,1985-01-31,07:00:00,,16,15,18,1.3,,2.7,SSE,8,THICK   ,123,,General Comments:  THICK CLDS TO SW & W               Comments on yesterday:  105MM OF RAIN FELL FROM 0530-1130 ON 30 JAN                 ,,,,,314,
1984,1985-02-01,06:45:00,,13,11,23,,,,,1,,,,General Comments:  LOTS OF DEW                        ,,,,,315,
1984,1985-02-02,07:30:00,,,13,23,,,,,1,,,,General Comments:  NO OTHER INFO                      ,,,,,316,
1984,1985-02-03,07:00:00,,15,14,26,1.3,,2.7,SSW,7,THIN    ,,,"General Comments:  THIN, HIGH CLDS                    ",,,,,317,
1984,1985-02-04,06:45:00,,18,15,21,2.2,,4.9,SW ,2,,,,,,,,,318,
1984,1985-02-05,07:00:00,,,,,,,,,,,,,General Comments:  TRACE OF RAIN NO OTHER INFO        ,,,,,319,
1984,1985-02-09,09:00:00,,,,,,,,,8,,18,,"General Comments:  DRIZZLE, NO OTHER INFO             ",,,,,320,
1984,1985-02-10,06:45:00,,,,,0.4,,0.9,,,,,,"General Comments:  VAR WIND, FEELS COLD               ",,,,,321,
1984,1985-02-11,07:00:00,,15,4,26,,,,,,,,,,,,,,322,
1984,1985-02-12,07:00:00,,15,7,27,,,,,0,,,,,,,,,323,
1984,1985-02-13,07:30:00,,15,6,29,0.4,,0.9,,0,,,,,,,,,324,
1984,1985-02-14,09:00:00,,22,16,23,0.4,,1.8,,4,,,,"General Comments:  1800 W=30-70MPH,TRELEW W=175KM/HR  ",,,,,325,
1984,1985-02-15,08:00:00,,20,18,31,,,6.7,,2,,,,,,,,,326,
1984,1985-02-16,08:00:00,,18,18,26,0.9,,,,6,,,,,,,,,327,
1984,1985-02-17,08:20:00,,21,13,31,,,,,0,,,,General Comments:  CLEAR                              ,,,,,328,
1984,1985-02-18,17:58:00,,31,17,32,4.5,,6.7,,1,,,,"General Comments:  CLDS,WEATH TAKEN LATE              ",,,,,329,
1984,1985-02-19,06:45:00,,16,15,32,1.3,,2.2,SW ,3,,,,,,,,,330,
1984,1985-02-20,06:30:00,,12,11,28,,,,,1,,,,General Comments:  LOTS OF DEW                        ,,,,,331,
1984,1985-02-21,08:15:00,,22,19,19,1.3,,2.7,N  ,3,,,,,,,,,332,
1984,1985-02-23,07:15:00,,12,12,28,2.2,,4,W  ,6,,,,General Comments:  NO CLDS TO SW                      ,,,,,333,
1984,1985-02-24,07:15:00,,14,10,21,1.3,,2.2,NW ,5,,,,,,,,,334,
1984,1985-02-25,07:15:00,,16,14,26,1.8,,4.5,W  ,5,,,,,,,,,335,
1984,1985-02-26,07:30:00,,10,8,23,3.1,,5.4,WSW,0,,,,"General Comments:  TRACE OF RAIN                      Comments on yesterday:  THUNDERSTORM ABOUT 1900,TRACE OF RAIN                       ",,,,,336,
1984,1985-02-27,07:30:00,,11,8,22,0.4,,0.9,N  ,1,,,,,,,,,337,
1984,1985-02-28,07:00:00,,15,12,32,0.4,,0.9,,0,,,,General Comments:  VAR WIND                           ,,,,,338,
1984,1985-03-01,08:00:00,,13,10,23,,,,,8,,,,,,,,,339,
1984,1985-03-02,07:15:00,,12,12,28,1.8,,2.7,SW ,0,,,,,,,,,340,
1984,1985-03-03,07:15:00,,16,13,21,1.3,,2.7,NW ,5,,,,,,,,,341,
1984,1985-03-04,07:15:00,,20,17,32,0.9,,3.1,W  ,0,,,,,,,,,342,
1984,1985-03-05,07:15:00,,18,18,28,1.3,,2.2,SE ,0,,,,,,,,,343,
1984,1985-03-06,07:15:00,,12,12,28,1.8,,3.6,SW ,0,,,,,,,,,344,
1984,1985-03-07,07:15:00,,11,9,19,0.9,,1.3,NW ,0,,,,,,,,,345,
1984,1985-03-08,07:15:00,,17,11,22,2.7,,4.9,NNW,0,,,,,,,,,346,
1984,1985-03-09,13:30:00,,26,9,28,2.7,,5.4,SW ,2,,,,,,,,,347,
1984,1985-03-10,08:00:00,,15,11,28,0.4,,1.3,,1,,,,General Comments:  VAR WIND                           ,,,,,348,
1984,1985-03-11,07:30:00,,12,12,28,2.7,,4.5,SW ,8,,,,,,,,,349,
1984,1985-03-12,07:30:00,,11,11,26,2.7,,4.5,W  ,5,,,,,,,,,350,
1984,1985-03-13,08:00:00,,15,11,24,3.1,,4.5,SW ,0,,,,,,,,,351,
1984,1985-03-14,08:00:00,,16,10,18,3.6,,8,W  ,0,,,,General Comments:  WINDY MOST THE NIGHT               ,,,,,352,
1984,1985-03-15,08:00:00,,13,9,29,2.2,,4,W  ,0,,,,General Comments:  WIND DIED ABOUT 2000 HRS           ,,,,,353,
2004,2005-03-16,08:00:00,,9,8,25,1.3,,2.2,NW ,2,,,,General Comments:  TRACE OF RAIN                      ,,,,,354,
1984,1985-03-17,08:00:00,,10,9,22,5.4,,9.8,SW ,8,,4,,"General Comments:  RAINING SINCE 0630,OCC HARD        ",,,,,355,
1984,1985-03-18,08:00:00,,10,4,16,1.3,,2.2,NW ,6,,5,,"General Comments:  9MM TOTAL PRECIP FROM STORM        Comments on yesterday:  1030 RAIN STOPPED,W=22-35MPH SSW,1130 RAIN SHOWERS & WINDY  ",,,,,356,
1984,1985-03-19,08:00:00,,7,3,19,0.9,,1.3,N  ,0,,,,,,,,,357,
1984,1985-03-20,08:00:00,,7,7,18,4,,6.7,SW ,2,,,,"General Comments:  TRACE OF RAIN,CLEAR TO SW          ",,,,,358,
1984,1985-03-21,08:00:00,,9,7,15,2.2,,4,SW ,5,,,,General Comments:  TRACE OF RAIN                      ,,,,,359,
1984,1985-03-22,08:00:00,,10,9,18,2.2,,4,WNW,0,,,,,,,,,360,
1984,1985-03-23,08:00:00,,6,4,20,1.3,,2.7,WNW,0,,,,,,,,,361,
1984,1985-03-24,08:00:00,,6,4,17,1.3,,2.2,SW ,1,,,,,,,,,362,
1984,1985-03-25,08:00:00,,12,3,16,2.2,,4.5,N  ,8,,,,,,,,,363,
1984,1985-03-26,08:00:00,,14,11,17,3.6,,5.4,SW ,8,,7,,,,,,,364,
1984,1985-03-27,08:00:00,,10,6,21,2.7,,5.4,W  ,0,,,,,,,,,365,
1984,1985-03-28,08:00:00,,8,6,23,2.2,,4,W  ,0,,,,,,,,,366,
1984,1985-03-29,08:00:00,,11,11,18,2.7,,4.5,W  ,0,,,,,,,,,367,
1984,1985-03-30,08:00:00,,15,11,22,3.1,,5.4,W  ,7,,,,,,,,,368,
1984,1985-03-31,08:00:00,,16,16,27,7.2,,12.5,W  ,0,,,,,,,,,369,
1984,1985-04-01,08:00:00,,17,14,27,0.9,,1.8,NW ,8,THIN    ,,,"General Comments:  THIN, HIGH CLD COVER               ",,,,,370,
1984,1985-04-02,08:00:00,,10,9,24,4.5,,7.2,W  ,0,,,,,,,,,371,
1984,1985-04-03,08:00:00,,8,6,19,3.6,,4.9,SSW,5,,,,"General Comments:  RAINING, LOOKS LIKE A SHOWER       ",,,,,372,
1984,1985-04-04,08:00:00,,6,5,16,2.2,,4,NW ,3,THIN    ,,,"General Comments:  THIN, HIGH CLDS                    ",,,,,373,
1984,1985-04-05,08:00:00,,12,5,21,0.9,,1.8,SW ,5,,,,,,,,,374,
1984,1985-04-06,08:00:00,,10,10,19,0.9,,1.8,SW ,8,THICK   ,,,"General Comments:  LIGHT DRIZZLE, THICK CLDS          ",,,,,375,
1984,1985-04-07,08:00:00,,8,7,16,2.7,,4.5,W  ,0,,4,,,,,,,376,
1984,1985-04-08,04:30:00,,,,,,,,,8,,,,"General Comments:  RAINING, ELECTRICAL STORM          ",,,,,377,
1985,1985-09-04,15:30:00,,,9,14,1.3,2.2,3.1,N  ,7,,,,,,,,,378,
1985,1985-09-05,09:00:00,,,12,19,2.7,3.6,4.5,N  ,6,,,,,,,,,379,
1985,1985-09-06,10:00:00,,,,,0.9,0.4,,NW ,6,,,,General Comments:  NO OTHER DATA                      ,,,,,380,
1985,1985-09-11,10:30:00,,,-1,,4.5,6.7,8.9,NW ,1,,,,,,,,,381,
1985,1985-09-12,08:45:00,,,-4,18,1.8,2.7,3.6,W  ,1,,,,,,,,,382,
1985,1985-09-13,08:40:00,,,,16,2.7,3.1,4,W  ,0,,,,,,,,,383,
1985,1985-09-19,10:20:00,,,12,17,3.6,4.5,5.4,N  ,1,,,,,,,,,384,
1985,1985-09-20,09:00:00,,,12,13,3.6,5.4,7.2,NW ,0,,,,,,,,,385,
1985,1985-09-21,08:00:00,,,-2,19,3.6,5.4,7.2,NW ,6,,,,,,,,,386,
1985,1985-09-22,08:20:00,,,6,14,0.4,,,W  ,8,,,,,,,,,387,
1985,1985-09-23,09:00:00,,,3,17,1.8,2.2,2.7,N  ,8,,,,General Comments:  RAIN SPRINKLE                      ,,,,,388,
1985,1985-09-24,13:30:00,,,8,20,3.1,3.6,4,S  ,6,,,,,,,,,389,
1985,1985-09-25,09:00:00,,,11,20,2.7,3.6,3.6,NW ,6,,,,,,,,,390,
1985,1985-09-26,07:20:00,,,1,19,3.6,4,4.5,SW ,1,,,,,,,,,391,
1985,1985-09-27,09:15:00,,,4,22,0.9,0.4,,W  ,4,,,,,,,,,392,
1985,1985-09-28,09:15:00,,,18,19,,,,,1,,,,,,,,,393,
1985,1985-09-29,09:15:00,,,,,2.7,3.1,4,NW ,4,,,,,,,,,394,
1985,1985-09-30,,,,14,17,3.6,5.4,8.9,N  ,0,,,,General Comments:  RAIN SPRINKLE                      ,,,,,395,
1985,1985-10-02,09:30:00,,,9,17,2.7,3.1,4.5,SW ,6,,,,,,,,,396,
1985,1985-10-03,08:00:00,,,,,2.2,3.6,5.4,S  ,0,,,,,,,,,397,
1985,1985-10-04,10:10:00,,,11,16,1.8,3.1,4.5,S  ,4,,,,,,,,,398,
1985,1985-10-05,09:00:00,,,,20,3.6,5.4,8.9,W  ,4,,,,,,,,,399,
1985,1985-10-06,08:30:00,,,3,18,4.5,5.4,8.9,SW ,2,THICK   ,,,General Comments:  THICK CLDS                         ,,,,,400,
1985,1985-10-07,,,,,21,1.8,1.8,3.1,W  ,0,,,,"General Comments:  TMAX=72, THERM BROKEN              ",,,,,401,
1985,1985-10-08,,,,-2,,0.9,0.9,1.8,N  ,8,THICK   ,,,"General Comments:  TMIN=27,THERM BROKEN, THICK CLDS   ",,,,,402,
1985,1985-10-09,,,,,20,4.5,7.2,8.9,SW ,4,THICK   ,,,"General Comments:  TMAX=68, THERM BROKEN,THICK CLDS   ",,,,,403,
1985,1985-10-10,07:30:00,,,6,,1.8,2.2,3.6,NW ,8,THICK   ,,,General Comments:  THICK CLDS                         ,,,,,404,
1985,1985-10-12,08:00:00,,,,16,1.8,2.2,2.7,SE ,7,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,405,
1985,1985-10-13,08:00:00,,,8,16,0.9,0.9,1.8,S  ,8,THICK   ,11,,"General Comments:  THICK CLDS, RAINED ALL DAY         ",,,,,406,
1985,1985-10-14,08:15:00,,,6,16,3.6,6.3,8.9,SE ,8,,31,,"General Comments:  HEAVY RAIN, WIND, SLEET AT PIN- 1  ",,,,,407,
1985,1985-10-15,08:45:00,,,5,16,2.2,3.6,4.5,S  ,7,MED     ,12,,General Comments:  MED CLDS                           ,,,,,408,
1985,1985-10-16,,,,2,16,0.4,0.9,1.8,,2,THIN    ,,,General Comments:  LIGHT CLDS                         ,,,,,409,
1985,1985-10-17,,,,8,20,,,,,8,,,,General Comments:  TRACE OF RAIN                      ,,,,,410,
1985,1985-10-18,,,,8,13,3.1,3.1,3.6,S  ,7,THICK   ,,,"General Comments:  TRACE OF RAIN,HEAVY CLDS           ",,,,,411,
1985,1985-10-19,10:00:00,,,10,15,1.3,1.8,2.7,S  ,8,THICK   ,10,,General Comments:  THICK CLDS                         ,,,,,412,
1985,1985-10-20,09:30:00,,,10,12,2.7,3.1,4.5,S  ,8,THICK   ,,,"General Comments:  TRACE OF RAIN,THICK CLDS           ",,,,,413,
1985,1985-10-21,,,,10,16,3.1,3.6,4.5,S  ,6,MED     ,,,General Comments:  MED CLDS                           ,,,,,414,
1985,1985-10-22,,,,7,15,3.6,4.5,8,S  ,6,,,,General Comments:  MIST                               ,,,,,415,
1985,1985-10-23,,,,8,13,2.7,3.1,6.7,S  ,8,,,,General Comments:  TRACE OF MIST AND FOG              ,,,,,416,
1985,1985-10-24,,,,10,21,1.3,1.8,2.7,N  ,8,THICK   ,,,General Comments:  HEAVY CLDS                         ,,,,,417,
1985,1985-10-25,,,,7,,1.8,2.2,3.1,E  ,5,THICK   ,4,,General Comments:  THICK CLDS                         ,,,,,418,
1985,1985-10-26,,,,,24,,,,,,,,,General Comments:  NO OTHER DATA                      ,,,,,419,
1985,1985-10-27,09:00:00,,,7,22,,,,,6,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,420,
1985,1985-10-28,07:30:00,,,5,21,,0.9,,NW ,0,,3,,,,,,,421,
1985,1985-10-29,07:15:00,,,,9,1.8,2.2,3.1,NW ,1,THICK   ,,,General Comments:  THICK CLDS                         ,,,,,422,
1985,1985-10-30,08:30:00,,,6,15,3.6,4.5,7.2,S  ,6,,10,,,,,,,423,
1985,1985-10-31,08:15:00,,,3,13,,,,,5,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,424,
1985,1985-11-01,15:24:00,,,1,16,1.8,2.2,4,N  ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,425,
1985,1985-11-02,08:20:00,,,2,22,0.9,1.8,3.1,N  ,0,,,,General Comments:  WISPS OF CLDS                      ,,,,,426,
1985,1985-11-03,08:15:00,,,10,25,1.3,2.7,3.6,N  ,4,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,427,
1985,1985-11-04,09:00:00,,,14,20,2.7,5.4,13.4,NW ,0,,,,,,,,,428,
1985,1985-11-05,08:00:00,,,12,24,1.3,3.1,4.5,W  ,1,THIN    ,,,General Comments:  LIGHT CLDS                         ,,,,,429,
1985,1985-11-06,,,,13,25,2.7,3.6,4.5,W  ,2,THIN    ,,,General Comments:  LIGHT CLDS                         ,,,,,430,
1985,1985-11-07,,,,12,24,1.8,0.9,,W  ,4,THIN    ,,,General Comments:  LIGHT CLDS                         ,,,,,431,
1985,1985-11-08,,,,13,27,2.7,3.1,3.6,NW ,1,THIN    ,,,"General Comments:  TRACE OF RAIN, LIGHT CLDS          ",,,,,432,
1985,1985-11-09,07:45:00,,,25,,3.1,4.5,7.6,NW ,2,THIN    ,,,"General Comments:  TRACE OF RAIN, LIGHT CLDS          ",,,,,433,
1985,1985-11-10,07:15:00,,,7,22,0.9,2.2,4.5,NW ,4,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,434,
1985,1985-11-11,07:45:00,,,7,25,3.1,4.5,6.3,NW ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,435,
1985,1985-11-12,09:15:00,,,8,23,0.9,2.7,4.5,W  ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,436,
1985,1985-11-13,08:15:00,,,10,26,2.7,3.1,4.5,NW ,0,,,,,,,,,437,
1985,1985-11-14,08:00:00,,,6,28,0.9,0.9,2.2,NW ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,438,
1985,1985-11-15,08:15:00,,,14,,3.1,4.5,7.2,NW ,3,THIN    ,,,"General Comments:  THIN CLDS,THERM MALFUNCTION        ",,,,,439,
1985,1985-11-16,09:00:00,,,,,3.6,6.3,9.8,SW ,,,,,General Comments:  THERM MALFUNCTION                  ,,,,,440,
1985,1985-11-19,07:00:00,,,,25,,,,,0,,,,General Comments:  NO OTHER DATA                      ,,,,,441,
1985,1985-11-20,07:30:00,,,6,25,0.9,0.9,0.9,N  ,0,,,,,,,,,442,
1985,1985-11-21,08:00:00,,,10,33,1.3,0.9,,N  ,0,,,,,,,,,443,
1985,1985-11-22,,,,13,26,1.8,1.3,,N  ,,,,,,,,,,444,
1985,1985-11-23,07:30:00,,,7,28,,,,,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,445,
1985,1985-11-24,07:15:00,,,9,28,1.8,3.1,4,SW ,3,THICK   ,,,General Comments:  THICK CLDS                         ,,,,,446,
1985,1985-11-25,07:00:00,,,14,19,3.6,4.5,8.9,SW ,7,THICK   ,,,"General Comments:  TRACE OF RAIN, THICK CLDS          ",,,,,447,
1985,1985-11-26,08:30:00,,,6,,2.2,3.1,5.4,SW ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,448,
1985,1985-11-27,,,,6,15,,,,,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,449,
1985,1985-11-28,,,,11,26,0.9,1.3,1.8,N  ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,450,
1985,1985-11-29,09:40:00,,,12,24,1.3,2.2,3.1,N  ,4,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,451,
1985,1985-11-30,08:45:00,,,8,22,1.3,1.8,2.7,S  ,4,MED     ,,,General Comments:  MED CLDS                           ,,,,,452,
1985,1985-12-01,08:00:00,,,10,23,2.2,2.7,3.6,N  ,1,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,453,
1985,1985-12-02,08:30:00,,,13,32,0.9,1.3,1.8,S  ,7,MED     ,,,General Comments:  MED CLDS                           ,,,,,454,
1985,1985-12-03,07:30:00,,,13,26,1.8,3.6,4.5,W  ,7,THICK   ,,,General Comments:  THICK CLDS                         ,,,,,455,
1985,1985-12-04,14:00:00,,,4,,2.2,3.1,4.5,SE ,2,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,456,
1985,1985-12-05,08:45:00,,,,26,3.6,4.5,8.9,W  ,,,,,,,,,,457,
1985,1985-12-06,09:15:00,,,12,23,0.9,1.3,2.2,W  ,7,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,458,
1985,1985-12-07,09:15:00,,,13,28,1.3,2.2,4.5,W  ,4,THIN    ,,,General Comments:  THIN CLDS                          ,,,,,459,
